StatusName,EduOrgFullName,TypeName,ShortName,RegionName,FormName,FullName,WebSite,Id
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный социально-педагогический университет»,Образовательная организация высшего образования,ФГБОУ ВО «ВГСПУ»,Волгоградская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный социально-педагогический университет»,http://vspu.ru/,45598787-6087-de85-546a-ccbd7fdf34c2
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный технический университет»,Образовательная организация высшего образования,"ФГБОУ ВО «Волгоградский государственный технический университет», Волгоградский государственный технический университет, ВолгГТУ",Волгоградская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный технический университет»,www.vstu.ru,5198ab1b-b2ce-9963-71f3-710267efc5d9
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Вологодская государственная молочнохозяйственная академия имени Н.В. Верещагина»,Образовательная организация высшего образования,ФГБОУ ВО Вологодская ГМХА,Вологодская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Вологодская государственная молочнохозяйственная академия имени Н.В. Верещагина»,http:\\www.molochnoe.ru,f3dab0c3-14b4-55a8-61aa-31e10c2c3286
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Вологодский государственный университет»,Образовательная организация высшего образования,"ВоГУ, ФГБОУ ВО «ВоГУ», ФГБОУ ВО «Вологодский государственный университет», Вологодский государственный университет",Вологодская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Вологодский государственный университет»,http://vogu35.ru,d0307390-afbb-ec09-ed63-8f0b454dd21e
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный аграрный университет имени императора Петра I»,Образовательная организация высшего образования,ФГБОУ ВО Воронежский ГАУ,Воронежская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный аграрный университет имени императора Петра I»,www.vsau.ru,32483b8b-41bb-1f61-a5c7-00cb80e4bdc8
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный лесотехнический университет имени Г.Ф. Морозова»,Образовательная организация высшего образования,"ВГЛТУ, ВГЛТУ им. Г.Ф. Морозова, ФГБОУ ВО «ВГЛТУ», Воронежский государственный лесотехнический университет",Воронежская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный лесотехнический университет имени Г.Ф. Морозова»,http://vgltu.ru/,49a2700f-058c-05bb-cfee-5a58bf63c575
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный медицинский университет имени Н.Н. Бурденко» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО ВГМУ им. Н.Н. Бурденко Минздрава России,Воронежская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный медицинский университет имени Н.Н. Бурденко» Министерства здравоохранения Российской Федерации,htpp://vrngmu.ru,d327eff8-e32e-9bbb-be05-8954a97bfc79
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный педагогический университет»,Образовательная организация высшего образования,"ФГБОУ ВО «Воронежский государственный педагогический университет», ФГБОУ ВО ""ВГПУ"", «Воронежский государственный педагогический университет», ВГПУ",Воронежская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный педагогический университет»,,6e5111ee-bf0f-b8e0-0a9c-cfb98ce9b201
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный технический университет»,Образовательная организация высшего образования,"ФГБОУ ВО «Воронежский государственный технический университет», Воронежский государственный технический университет, ФГБОУ ВО «ВГТУ», ВГТУ",Воронежская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный технический университет»,www.cchgeu.ru,1d21cf31-64c4-462b-2218-6ac79c25deea
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный университет инженерных технологий»,Образовательная организация высшего образования,"ФГБОУ ВО «Воронежский государственный университет инженерных технологий», ФГБОУ ВО «ВГУИТ»",Воронежская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный университет инженерных технологий»,www.vsuet.ru,b0521af2-bfee-6886-ef6c-e8424156b9c4
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный университет»,Образовательная организация высшего образования,ФГБОУ ВО «ВГУ»,Воронежская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный университет»,www.vsu.ru,640b094b-8308-0990-5b4f-2de0c88e3577
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Восточно-Сибирский государственный институт культуры»,Образовательная организация высшего образования,Восточно-Сибирский государственный институт культуры,Республика Бурятия,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Восточно-Сибирский государственный институт культуры»,,45cfb890-6fa4-9f6e-5064-0d97128352a8
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Восточно-Сибирский государственный университет технологий и управления»,Образовательная организация высшего образования,ВСГУТУ,Республика Бурятия,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Восточно-Сибирский государственный университет технологий и управления»,www.esstu.ru,0fe23c68-bfad-09e5-7139-2f635f829baf
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Всероссийский государственный университет кинематографии имени С.А. Герасимова»,Образовательная организация высшего образования,Всероссийский государственный университет кинематографии имени С.А. Герасимова,г. Москва,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Всероссийский государственный университет кинематографии имени С.А. Герасимова»,www.vgik.info,5a285639-6668-e522-92b8-0101707e53ff
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Всероссийский государственный университет юстиции (РПА Минюста России)»,Образовательная организация высшего образования,ВГУЮ (РПА Минюста России),г. Москва,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Всероссийский государственный университет юстиции (РПА Минюста России)»,rpa-mu.ru,e85c45d3-f82d-4f61-4075-c1bd4fbf2604
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Высшая школа народных искусств (академия)»,Образовательная организация высшего образования,"ФГБОУ ВО «Высшая школа народных искусств (академия)», ВШНИ, Высшая школа народных искусств (академия)",г. Санкт-Петербург,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Высшая школа народных искусств (академия)»,http://www.vshni.ru/,e6cb612d-d637-95d0-c569-be7794612744
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Высшее театральное училище (институт) им. М.С.Щепкина при Государственном академическом Малом театре России»,Образовательная организация высшего образования,Высшее театральное училище (институт) им.М.С.Щепкина,г. Москва,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Высшее театральное училище (институт) им.М.С.Щепкина при Государственном академическом Малом театре России»,,77ab8692-4ed6-d800-3edf-254f367a168e
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Вятский государственный агротехнологический университет»,Образовательная организация высшего образования,ФГБОУ ВО Вятский ГАТУ,Кировская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Вятский государственный агротехнологический университет»,,a66eb6cf-af88-9575-2841-33f3df89ad3b
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Вятский государственный университет»,Образовательная организация высшего образования,"ФГБОУ ВО «Вятский государственный университет», ВятГУ, Вятский государственный университет",Кировская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Вятский государственный университет»,https://www.vyatsu.ru/,ddb837c0-0ed0-c887-4059-91710d9fdc4f
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Гжельский государственный университет»,Образовательная организация высшего образования,"ФГБОУ ВО «ГГУ», ГГУ, Гжельский государственный университет",Московская область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Гжельский государственный университет»,www.art-gzhel.ru,8032b10d-74f7-a3b7-8da2-113f1e28e324
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Глазовский государственный инженерно-педагогический университет имени В.Г. Короленко»,Образовательная организация высшего образования,"ФГБОУ ВО «ГИПУ», Глазовский государственный инженерно-педагогический университет, Короленковский университет",Удмуртская Республика,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Глазовский государственный инженерно-педагогический университет имени В.Г. Короленко»,http://www.ggpi.org/news.php,1e4f013c-cfcc-fc03-5d1d-bb33c805dad3
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Горно-Алтайский государственный университет»,Образовательная организация высшего образования,"ФГБОУ ВО ГАГУ, ГАГУ, Горно-Алтайский государственный университет",Республика Алтай,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Горно-Алтайский государственный университет»,http://www.gasu.ru,ef7f7e57-c22c-5295-acdd-839d90f59491
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Горский государственный аграрный университет»,Образовательная организация высшего образования,ФГБОУ ВО Горский ГАУ,Республика Северная Осетия - Алания,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Горский государственный аграрный университет»,http://gorskigau.ru,9b3f86f9-28fa-9c60-729f-a5bd59a0542a
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный аграрный университет Северного Зауралья»,Образовательная организация высшего образования,ФГБОУ ВО ГАУ Северного Зауралья,Тюменская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный аграрный университет Северного Зауралья»,,f5156f0f-0eb5-6453-ccdd-b544d537ae02
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный академический университет гуманитарных наук»,Образовательная организация высшего образования,ГАУГН,г. Москва,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный академический университет гуманитарных наук»,gaugn.ru,017b9830-6424-1ce1-8a4b-c7867fa14523
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный институт русского языка им. А.С. Пушкина»,Образовательная организация высшего образования,ФГБОУ ВО «Гос. ИРЯ им. А.С. Пушкина»,г. Москва,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный институт русского языка им. А.С. Пушкина»,www.pushkin.institute,3bceb28d-9f7e-ac19-b66f-54b7b23004c2
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный музыкально-педагогический институт имени М.М. Ипполитова-Иванова»,Образовательная организация высшего образования,ГМПИ  имени М.М. Ипполитова-Иванова,г. Москва,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный музыкально-педагогический институт имени М.М. Ипполитова-Иванова»,,0cb45338-26c0-b0af-17f5-898a0f4a27eb
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет по землеустройству»,Образовательная организация высшего образования,ФГБОУ ВО ГУЗ,г. Москва,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет по землеустройству»,,d2750c91-67b6-5c3a-6735-cc3c5a06b142
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет управления»,Образовательная организация высшего образования,ГУУ,г. Москва,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет управления»,https://guu.ru,2376fcf1-8c3b-3109-c4df-1929a838f61c
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова»,Образовательная организация высшего образования,"ФГБОУ ВО «ГГНТУ им. акад. М.Д. Миллионщикова», ГГНТУ им. акад. М.Д. Миллионщикова",Чеченская Республика,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова»,www.gstou.ru,b81e703c-3c61-9dda-9125-0b57296417a4
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный аграрный университет имени М.М. Джамбулатова»,Образовательная организация высшего образования,ФГБОУ ВО Дагестанский ГАУ,Республика Дагестан,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный аграрный университет имени М.М. Джамбулатова»,,9a39c625-886b-7ed4-99da-06d2f81b2f2e
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный педагогический университет»,Образовательная организация высшего образования,Дагестанский государственный педагогический университет,Республика Дагестан,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный педагогический университет»,http://dgpu.net/ru/,6bf74c84-ec1f-75c9-bcfb-efccea4c2a25
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный технический университет»,Образовательная организация высшего образования,"ФГБОУ ВО «Дагестанский государственный технический университет»,  ФГБОУ ВО «ДГТУ», ДГТУ, Дагестанский государственный технический университет",Республика Дагестан,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный технический университет»,,a2207b84-5f36-aa06-889d-9736068e033d
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный университет»,Образовательная организация высшего образования,"ФГБОУ ВО «Дагестанский государственный университет», ФГБОУ ВО «ДГУ», Дагестанский государственный университет, ДГУ",Республика Дагестан,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный университет»,www.dgu.ru,cc52ddf4-6f88-6ff3-f64a-7e45846aea0a
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный аграрный университет»,Образовательная организация высшего образования,ФГБОУ ВО Дальневосточный ГАУ,Амурская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный аграрный университет»,NULL,0d593670-4f30-0a56-9d54-3ccc2072203f
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный институт искусств»,Образовательная организация высшего образования,Дальневосточный государственный институт искусств,Приморский край,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный институт искусств»,www.dv-art.ru,37fe5604-6832-3ff3-4648-4cca2da0a1ce
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный медицинский университет» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО ДВГМУ Минздрава России,Хабаровский край,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный медицинский университет» Министерства здравоохранения Российской Федерации,,b5dab73b-837a-a9c7-1408-bde1af2b6bf8
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный технический рыбохозяйственный университет»,Образовательная организация высшего образования,ФГБОУ ВО «Дальрыбвтуз»,Приморский край,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный технический рыбохозяйственный университет»,www.darybvtuz.ru,829691d6-a4ec-9b19-779b-4c6e60ba8e3c
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Донбасская аграрная академия»,Образовательная организация высшего образования,"ФГБОУ ВО «ДОНАГРА», ДОНАГРА, ДОНБАССКАЯ АГРАРНАЯ АКАДЕМИЯ",Донецкая Народная Республика,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Донбасская аграрная академия»,,0B101113-0E10-1210-130F-0C0E0C0B0D110F10100F
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный медицинский университет имени М. Горького» Министерства здравоохранения Российской Федерации,Образовательная организация высшего образования,ФГБОУ ВО ДонГМУ Минздрава России,Донецкая Народная Республика,федеральное государственное бюджетное учреждение науки,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный медицинский университет имени М. Горького» Министерства здравоохранения Российской Федерации,,0B101113-0E10-110C-1110-13120F11111110120D0B
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный университет»,Образовательная организация высшего образования,"ФГБОУ ВО «ДонГУ», Донецкий государственный университет, ДонГУ)",Донецкая Народная Республика,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный университет»,,0B101113-0E0A-0B0F-1110-12130F130D0B0F100A0B
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий национальный университет экономики и торговли имени Михаила Туган-Барановского»,Образовательная организация высшего образования,ФГБОУ ВО «ДОННУЭТ»,Донецкая Народная Республика,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий национальный университет экономики и торговли имени Михаила Туган-Барановского»,,0B101113-0D13-0A0B-0E10-0A0D0A0D0C0B100A0A0E
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный аграрный университет»,Образовательная организация высшего образования,ФГБОУ ВО Донской ГАУ,Ростовская область,государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный аграрный университет»,http://www.dongau.ru,bab93bc8-3d45-6146-ec96-4300d2f85174
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный технический университет»,Образовательная организация высшего образования,"Донской государственный технический университет, ДГТУ",Ростовская область,Бюджетные учреждения,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный технический университет»,http://www.donstu.ru/,ae1cb77c-a5d7-2a53-3122-6eec0ec6a604
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Елецкий государственный университет им. И.А. Бунина»,Образовательная организация высшего образования,"ФГБОУ ВО «Елецкий государственный университет им. И.А. Бунина», ЕГУ им. И.А. Бунина",Липецкая область,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Елецкий государственный университет им. И.А. Бунина»,www.elsu.ru,a8d0ccf5-0820-3317-1e87-81c424e4702e
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Забайкальский государственный университет»,Образовательная организация высшего образования,ФГБОУ ВО «ЗабГУ»,Забайкальский край,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Забайкальский государственный университет»,http://zabgu.ru,1e15b1d5-4fe4-da72-ee96-923967f4189d
Действующее,федеральное государственное бюджетное образовательное учреждение высшего образования «Заполярный государственный университет им. Н.М. Федоровского»,Образовательная организация высшего образования,"ФГБОУ ВО «ЗГУ», ЗГУ им. Н.М. Федоровского, ЗГУ, Заполярный государственный университет им. Н.М. Федоровского",Красноярский край,федеральное государственное бюджетное учреждение,федеральное государственное бюджетное образовательное учреждение высшего образования «Заполярный государственный университет им. Н.М. Федоровского»,www.norvuz.ru,3c1c1e30-a2c2-6e79-2d56-00da8f295580
Действующее,"федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановская пожарно-спасательная академия Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий»",Образовательная организация высшего образования,Ивановская пожарно-спасательная академия ГПС МЧС России,Ивановская область,федеральное государственное бюджетное учреждение,"федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановская пожарно-спасательная академия Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий»",http://edufire37.ru/,f11c2945-8406-e328-0ccc-f71d1aaa15e5
